client_id,LIMIT_BAL,AGE,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,BILL_AMT2,PAY_AMT2,BILL_AMT3,PAY_AMT3,BILL_AMT4,PAY_AMT4,BILL_AMT5,PAY_AMT5,BILL_AMT6,PAY_AMT6,default_next_month
UCI_003083,70000.0,29,1,2,0,0,0,0,0,0,43462.0,3000.0,41845.0,3000.0,40476.0,7000.0,43687.0,10000.0,43858.0,15000.0,48127.0,1000.0,0
UCI_003910,220000.0,30,2,2,-1,-1,2,-1,2,2,776.0,1552.0,1552.0,0.0,776.0,221876.0,221876.0,7500.0,223986.0,4.0,204957.0,10000.0,1
UCI_013907,50000.0,41,2,1,0,0,0,0,-1,0,50220.0,2055.0,50756.0,1000.0,49966.0,523.0,523.0,18868.0,18450.0,806.0,18478.0,968.0,0
UCI_009637,90000.0,28,2,2,0,0,0,0,0,2,69186.0,5000.0,72450.0,3158.0,73798.0,2600.0,74682.0,6000.0,79586.0,0.0,78261.0,19000.0,0
UCI_007650,150000.0,39,2,1,-1,-1,-1,-1,-1,-1,10086.0,32400.0,32353.0,13181.0,13181.0,2020.0,2010.0,7790.0,7790.0,0.0,0.0,0.0,0
UCI_011854,360000.0,34,3,1,1,1,-1,-1,0,0,277040.0,0.0,-22960.0,361560.0,338600.0,22960.0,22960.0,0.0,22960.0,0.0,0.0,0.0,0
UCI_023258,290000.0,38,2,2,-2,-2,-2,-1,0,0,0.0,130.0,130.0,0.0,0.0,24756.0,24756.0,899.0,25147.0,942.0,25685.0,927.0,0
UCI_026981,250000.0,42,3,1,0,0,-2,-2,-2,-2,41300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_016607,80000.0,32,1,2,0,0,0,2,0,0,37639.0,1650.0,38659.0,5400.0,43427.0,0.0,42421.0,1662.0,42344.0,1717.0,43229.0,1600.0,0
UCI_021179,20000.0,49,2,3,0,0,0,0,0,0,16336.0,1294.0,17354.0,2316.0,18376.0,1256.0,18253.0,1000.0,18458.0,1000.0,19197.0,800.0,1
UCI_000877,150000.0,33,1,2,0,0,0,0,0,0,45335.0,6000.0,50262.0,6000.0,54793.0,6000.0,59244.0,6000.0,64096.0,6001.0,68837.0,6000.0,0
UCI_006514,140000.0,41,1,1,-1,2,-1,-1,0,-1,780.0,0.0,390.0,390.0,390.0,780.0,780.0,0.0,390.0,390.0,390.0,390.0,0
UCI_021501,160000.0,39,2,2,0,0,2,2,2,0,30633.0,7000.0,37119.0,0.0,36263.0,7847.0,43481.0,1026.0,43515.0,7000.0,49619.0,7968.0,1
UCI_010525,90000.0,28,2,2,2,0,0,0,0,0,33382.0,3000.0,35526.0,3000.0,37513.0,3000.0,38637.0,10000.0,44088.0,3000.0,35705.0,2000.0,1
UCI_012973,30000.0,27,2,1,2,2,2,2,0,0,19193.0,1500.0,20084.0,1000.0,20460.0,0.0,19836.0,900.0,20266.0,1800.0,21568.0,900.0,1
UCI_006160,330000.0,40,2,2,2,2,0,0,0,0,131096.0,0.0,127564.0,4725.0,130167.0,4752.0,132754.0,5077.0,135691.0,6366.0,139646.0,8550.0,0
UCI_028404,210000.0,29,2,2,-1,0,0,0,0,0,103591.0,3831.0,104103.0,3357.0,70449.0,2098.0,66311.0,610.0,26802.0,763.0,25029.0,1131.0,0
UCI_029290,90000.0,26,1,2,0,0,0,0,0,0,61212.0,2497.0,57315.0,1154.0,5710.0,8000.0,12959.0,288.0,9140.0,300.0,9333.0,347.0,0
UCI_006848,350000.0,32,1,2,0,0,0,0,0,0,92134.0,30000.0,120340.0,25000.0,142794.0,5000.0,101923.0,5000.0,103119.0,4000.0,84834.0,5000.0,0
UCI_017296,360000.0,32,1,1,-2,-2,-2,-2,-1,0,-16.0,3210.0,3194.0,436.0,430.0,1991.0,1982.0,211250.0,211250.0,7762.0,215670.0,7823.0,0
UCI_026669,50000.0,24,2,1,0,0,0,0,0,0,17331.0,1600.0,17961.0,1700.0,18689.0,1600.0,19284.0,1200.0,19517.0,1000.0,19193.0,1000.0,0
UCI_026250,90000.0,31,1,2,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_001651,500000.0,45,1,1,-1,-1,-1,-1,-1,-1,36954.0,0.0,-24704.0,83000.0,22999.0,0.0,18339.0,0.0,-3876.0,20000.0,15586.0,18000.0,0
UCI_016059,140000.0,29,2,2,0,0,2,0,0,0,122662.0,6504.0,123536.0,4000.0,104817.0,4500.0,102161.0,3500.0,85512.0,4000.0,83028.0,3500.0,0
UCI_027937,80000.0,27,2,1,-1,-1,-1,-1,-1,-1,2805.0,1995.0,1995.0,0.0,0.0,680.0,680.0,2862.0,2862.0,5539.0,5539.0,0.0,0
UCI_013410,100000.0,48,2,1,2,2,2,0,0,0,44050.0,1800.0,44508.0,0.0,42925.0,3548.0,45596.0,1668.0,46022.0,1677.0,46785.0,1668.0,0
UCI_012961,20000.0,40,1,2,0,0,0,0,0,0,20324.0,1500.0,18509.0,20000.0,20076.0,909.0,20035.0,1000.0,14057.0,0.0,0.0,0.0,0
UCI_029371,200000.0,27,2,2,0,0,0,0,0,0,137266.0,5212.0,137888.0,5065.0,136545.0,4005.0,116549.0,3900.0,109622.0,4003.0,111113.0,4306.0,0
UCI_026011,400000.0,39,2,1,-2,-2,-2,-2,-2,-2,52306.0,3656.0,3638.0,11713.0,11649.0,24265.0,24140.0,7832.0,5803.0,5966.0,5937.0,9363.0,0
UCI_028634,60000.0,35,2,1,2,0,0,2,2,2,49825.0,1700.0,45436.0,2500.0,42240.0,2600.0,38884.0,1500.0,34488.0,0.0,28838.0,1500.0,1
UCI_014966,50000.0,34,2,2,0,0,0,0,-2,-2,50713.0,3000.0,49402.0,1000.0,44415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_029447,220000.0,30,2,1,0,0,0,0,0,2,15746.0,16780.0,17537.0,14469.0,14856.0,35278.0,35705.0,4647.0,25649.0,19.0,5018.0,8438.0,0
UCI_019863,430000.0,27,2,2,0,0,0,0,0,0,401298.0,40000.0,433835.0,15140.0,399755.0,15000.0,357082.0,12565.0,363968.0,15000.0,346718.0,13000.0,0
UCI_019751,180000.0,33,2,2,-1,-1,-1,-1,-1,-1,437.0,0.0,0.0,437.0,437.0,0.0,0.0,4013.0,4013.0,0.0,0.0,1518.0,1
UCI_015294,180000.0,47,2,1,-1,-1,-1,-1,-1,0,107.0,825.0,825.0,7609.0,7609.0,825.0,825.0,1650.0,1650.0,0.0,825.0,8214.0,0
UCI_022900,130000.0,47,3,1,-1,2,2,-1,0,-1,5027.0,1622.0,4151.0,16.0,1622.0,5377.0,5032.0,829.0,1749.0,3645.0,3645.0,4213.0,0
UCI_023608,240000.0,37,1,2,3,2,2,2,2,2,164691.0,7000.0,167489.0,7000.0,170329.0,7000.0,173033.0,7000.0,175678.0,7000.0,179707.0,7000.0,1
UCI_015669,410000.0,27,1,2,0,-1,-1,0,-1,-1,7189.0,16090.0,15646.0,16076.0,15678.0,40203.0,40512.0,17974.0,17884.0,34518.0,34251.0,369.0,0
UCI_007628,250000.0,41,1,1,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,1130.0,1130.0,1683.0,1683.0,2587.0,2587.0,0.0,1
UCI_006843,20000.0,25,2,2,2,2,2,2,2,0,15522.0,1500.0,16469.0,0.0,15907.0,1500.0,17140.0,0.0,16724.0,2000.0,18438.0,1500.0,0
UCI_025421,20000.0,27,2,2,2,2,-2,-2,-1,-1,17311.0,0.0,0.0,0.0,0.0,0.0,0.0,4599.0,4599.0,700.0,4779.0,0.0,1
UCI_014232,80000.0,28,4,2,1,2,0,0,0,0,87377.0,62.0,84962.0,2145.0,68301.0,1300.0,32106.0,1310.0,32776.0,1500.0,31832.0,1215.0,0
UCI_015163,300000.0,26,2,2,0,0,0,-1,0,0,29300.0,1214.0,18988.0,2000.0,6893.0,49379.0,49379.0,1500.0,49161.0,2000.0,50646.0,15000.0,0
UCI_023251,60000.0,40,2,1,0,0,0,0,0,0,58127.0,2800.0,59345.0,2200.0,58196.0,1500.0,47007.0,1200.0,32834.0,1100.0,29116.0,1200.0,0
UCI_005185,100000.0,45,2,1,0,0,2,0,0,0,87590.0,17200.0,103301.0,247.0,100818.0,3000.0,75860.0,3000.0,77656.0,3000.0,78274.0,3000.0,1
UCI_020504,240000.0,29,2,2,0,0,0,0,0,0,243774.0,8891.0,242529.0,12350.0,242079.0,15969.0,243114.0,7968.0,213930.0,8700.0,219009.0,17500.0,0
UCI_021847,420000.0,25,2,2,0,0,0,0,0,0,23191.0,2267.0,24541.0,2034.0,24813.0,1500.0,25893.0,1467.0,26397.0,1267.0,26557.0,1767.0,0
UCI_019363,200000.0,43,3,1,0,0,0,0,0,0,113570.0,4149.0,113974.0,5571.0,117248.0,5221.0,104889.0,4001.0,103668.0,4001.0,105467.0,4001.0,0
UCI_029635,210000.0,31,1,2,0,0,0,0,0,0,36042.0,2000.0,37141.0,1936.0,38179.0,2000.0,39243.0,1450.0,39740.0,1472.0,40574.0,3500.0,0
UCI_005188,200000.0,40,1,1,-2,-2,-2,-2,-2,-2,-7.0,1772.0,1765.0,5099.0,5074.0,19364.0,19268.0,5634.0,5606.0,2547.0,2534.0,33300.0,0
UCI_021337,200000.0,66,6,1,0,0,0,0,0,0,143994.0,4767.0,102211.0,2573.0,54762.0,2604.0,55858.0,1997.0,56338.0,2228.0,57360.0,2094.0,0
UCI_011589,280000.0,30,2,2,-1,-1,-1,-1,-1,-1,651.0,1650.0,1650.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,0.0,0
UCI_001088,260000.0,40,2,1,1,-1,-1,-2,-2,-2,0.0,342.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_016848,100000.0,45,2,2,2,2,2,2,0,0,65781.0,0.0,60114.0,4817.0,59478.0,6.0,54336.0,1700.0,50640.0,3650.0,49113.0,0.0,1
UCI_020778,410000.0,32,1,2,-1,0,-1,-1,-1,-1,3339.0,10000.0,13047.0,7764.0,7764.0,623.0,623.0,4695.0,4695.0,5973.0,4133.0,4421.0,0
UCI_002464,20000.0,27,2,2,1,3,2,2,2,2,19443.0,0.0,18851.0,1000.0,19248.0,0.0,18648.0,2000.0,20040.0,0.0,19464.0,817.0,1
UCI_012911,90000.0,23,2,2,0,0,0,0,0,0,80551.0,2028.0,11066.0,1007.0,2408.0,57113.0,57167.0,2092.0,57700.0,2400.0,58817.0,1800.0,0
UCI_005433,80000.0,28,2,2,-1,0,0,0,0,0,77701.0,2000.0,19577.0,2800.0,22033.0,36000.0,57522.0,2500.0,58939.0,3000.0,60790.0,5000.0,0
UCI_017756,130000.0,53,3,2,0,0,0,0,0,0,101156.0,3615.0,100184.0,4700.0,99001.0,3200.0,88214.0,3403.0,90167.0,3300.0,90682.0,3500.0,0
UCI_004982,240000.0,43,3,1,-1,-1,2,2,2,2,2690.0,2500.0,2500.0,0.0,2500.0,0.0,2500.0,0.0,2500.0,0.0,0.0,0.0,1
UCI_026912,150000.0,43,2,1,0,0,0,0,0,0,88812.0,3309.0,89488.0,5016.0,89951.0,5050.0,86961.0,3026.0,79284.0,5000.0,74531.0,5012.0,0
UCI_016157,20000.0,25,2,1,-1,-1,-1,-1,-1,-1,3454.0,6885.0,6875.0,14523.0,13936.0,2816.0,2816.0,7419.0,7419.0,0.0,165.0,16963.0,1
UCI_016570,50000.0,29,2,2,0,0,0,0,0,0,44177.0,2070.0,44820.0,3000.0,46022.0,2000.0,46903.0,2000.0,47837.0,2000.0,48383.0,2000.0,0
UCI_003499,60000.0,28,1,2,0,-1,0,0,-1,2,2295.0,6000.0,5293.0,10000.0,13421.0,900.0,9900.0,310.0,310.0,0.0,160.0,3400.0,0
UCI_005200,70000.0,24,3,2,1,2,2,0,0,0,69346.0,3200.0,70864.0,13.0,68645.0,1008.0,28929.0,1103.0,28597.0,1100.0,28237.0,850.0,0
UCI_027400,280000.0,45,2,1,-1,-1,-1,-1,-1,-1,1207.0,1207.0,1207.0,1207.0,1207.0,1207.0,1207.0,1207.0,1207.0,1207.0,1207.0,1207.0,0
UCI_023839,50000.0,53,3,3,0,0,0,0,0,0,49326.0,1803.0,50302.0,2100.0,50036.0,1500.0,48816.0,1000.0,19587.0,700.0,18406.0,600.0,1
UCI_003051,160000.0,26,2,2,0,0,0,0,-1,0,25060.0,8026.0,24306.0,7804.0,17671.0,7730.0,22121.0,67296.0,40835.0,1340.0,37471.0,1280.0,0
UCI_021918,50000.0,24,2,2,-1,0,-1,2,2,-2,18625.0,2071.0,19956.0,5191.0,5177.0,6.0,2071.0,0.0,0.0,0.0,0.0,10450.0,0
UCI_019425,90000.0,33,1,2,-1,-1,-1,-1,-1,-1,3000.0,6000.0,6000.0,0.0,0.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0
UCI_001962,130000.0,53,3,2,-1,-1,-1,-1,-1,-1,11085.0,45697.0,45677.0,27951.0,27951.0,17307.0,17255.0,10400.0,10400.0,18776.0,18776.0,2944.0,0
UCI_008723,50000.0,50,2,2,0,0,-2,-2,-2,-2,25925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_003954,110000.0,37,2,1,0,0,0,0,0,0,79646.0,50000.0,110818.0,3500.0,107558.0,10000.0,80437.0,3000.0,79727.0,3000.0,81001.0,3000.0,0
UCI_016617,370000.0,34,1,1,0,0,0,0,0,0,379039.0,14104.0,374221.0,10107.0,279467.0,9410.0,262511.0,8398.0,248101.0,8464.0,243899.0,7826.0,0
UCI_019630,130000.0,45,2,1,-1,2,-1,-1,-1,-1,1980.0,0.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,1130.0,1130.0,1000.0,0
UCI_028894,30000.0,41,2,1,3,2,2,-1,-1,-1,1660.0,428.0,856.0,0.0,428.0,428.0,428.0,13749.0,13749.0,659.0,659.0,5548.0,0
UCI_018504,50000.0,24,3,1,0,0,0,0,0,-2,27172.0,1390.0,28078.0,1650.0,21165.0,1000.0,1515.0,0.0,0.0,0.0,0.0,0.0,0
UCI_004788,390000.0,28,1,2,0,0,0,0,0,0,286888.0,11000.0,291645.0,11000.0,277888.0,5600.0,175268.0,5700.0,167781.0,5600.0,147878.0,3400.0,0
UCI_028097,50000.0,39,2,1,1,2,2,2,0,0,27094.0,0.0,26365.0,3500.0,29124.0,0.0,28357.0,1100.0,28984.0,1500.0,30012.0,1100.0,1
UCI_024532,50000.0,36,2,1,0,0,0,0,0,0,47599.0,2000.0,48542.0,2200.0,49691.0,1148.0,49172.0,500.0,9957.0,500.0,10044.0,376.0,1
UCI_019054,80000.0,37,3,1,0,0,0,0,0,0,77480.0,3000.0,75329.0,2500.0,64228.0,1800.0,49103.0,2000.0,48649.0,1800.0,49701.0,2000.0,1
UCI_008495,50000.0,61,3,1,2,0,0,0,2,0,5016.0,1135.0,6065.0,1055.0,6985.0,656.0,6354.0,0.0,4908.0,133.0,3724.0,50.0,0
UCI_017683,50000.0,40,3,1,0,0,0,0,-1,0,117191.0,2325.0,48729.0,2525.0,49929.0,283.0,-596.0,29334.0,28348.0,3000.0,30530.0,2000.0,0
UCI_021110,20000.0,33,2,1,2,0,0,0,0,0,17999.0,1700.0,19090.0,3243.0,19472.0,1200.0,18629.0,254.0,12683.0,0.0,0.0,0.0,1
UCI_022118,200000.0,29,1,2,0,0,0,0,0,0,118296.0,3900.0,94899.0,3000.0,71050.0,3015.0,68967.0,1600.0,47951.0,1600.0,45519.0,1400.0,0
UCI_012553,70000.0,42,1,1,0,0,0,0,0,0,71255.0,2800.0,71338.0,2800.0,71267.0,2900.0,69813.0,2800.0,71324.0,2800.0,71268.0,2990.0,1
UCI_023387,200000.0,36,2,1,-2,-2,-2,-2,-2,-2,3131.0,207.0,207.0,3599.0,3578.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0,0
UCI_004187,180000.0,46,3,2,0,0,0,0,0,0,109114.0,2835.0,71952.0,1500.0,16765.0,1000.0,14611.0,2000.0,16209.0,10000.0,25653.0,20000.0,0
UCI_009262,170000.0,34,1,2,0,0,0,0,0,0,55623.0,2253.0,49216.0,1888.0,46239.0,1200.0,36300.0,3782.0,29350.0,1160.0,28164.0,976.0,0
UCI_001611,30000.0,23,2,2,0,0,0,2,0,0,24285.0,3002.0,26143.0,2130.0,26929.0,2.0,19610.0,3004.0,20591.0,8013.0,19472.0,0.0,0
UCI_021774,40000.0,24,1,2,-2,-2,-2,-2,-2,-2,5247.0,7196.0,7196.0,6597.0,6597.0,5552.0,5552.0,4081.0,4081.0,3232.0,3232.0,8390.0,0
UCI_025518,150000.0,33,3,2,0,0,0,0,0,0,9516.0,1100.0,9998.0,1074.0,8336.0,1000.0,6462.0,1000.0,5872.0,1000.0,1242.0,0.0,0
UCI_016477,50000.0,69,3,1,0,0,0,0,0,0,12196.0,2000.0,13985.0,2000.0,15750.0,2000.0,17434.0,2000.0,19220.0,605.0,17822.0,1000.0,0
UCI_016909,180000.0,42,2,1,2,0,0,0,0,0,26883.0,1452.0,27884.0,1526.0,28958.0,1432.0,29864.0,1200.0,30632.0,1072.0,31274.0,1326.0,1
UCI_008244,360000.0,38,2,1,-1,-1,-1,-1,2,-1,696.0,546.0,546.0,0.0,-150.0,2538.0,1692.0,0.0,846.0,846.0,846.0,696.0,0
UCI_023552,160000.0,36,1,1,-1,-1,0,-1,-1,-1,1714.0,2845.0,2845.0,1000.0,3342.0,171.0,171.0,1770.0,1770.0,837.0,837.0,299.0,0
UCI_006284,150000.0,29,3,1,0,0,-2,-2,-2,-2,38675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_015832,50000.0,27,1,2,1,2,2,-2,-2,-2,4040.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
UCI_018851,270000.0,28,1,2,-1,-1,-1,-1,0,-1,15167.0,845.0,841.0,9896.0,9842.0,7977.0,7931.0,17.0,3412.0,1040.0,1035.0,1848.0,0
UCI_014313,300000.0,56,1,1,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
UCI_012269,110000.0,25,2,2,2,0,0,0,0,0,109924.0,6000.0,111805.0,4380.0,108207.0,3000.0,75808.0,5000.0,78490.0,10000.0,81238.0,3000.0,1
UCI_024060,240000.0,28,2,2,0,0,-2,-2,-1,-1,44996.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,805.0,801.0,192869.0,192850.0,7012.0,0
UCI_022877,50000.0,31,3,1,0,0,0,0,0,0,10184.0,2204.0,12204.0,1239.0,13239.0,2254.0,15254.0,1394.0,16394.0,2000.0,18124.0,1019.0,0
UCI_024339,220000.0,48,2,1,0,0,-1,0,0,2,2858.0,1000.0,1929.0,10417.0,10417.0,1061.0,9363.0,525.0,7898.0,0.0,5758.0,313.0,0
UCI_005159,240000.0,32,3,2,-1,-1,-1,-1,-1,-1,4717.0,11980.0,11980.0,0.0,0.0,473.0,473.0,11483.0,11483.0,11886.0,11886.0,690.0,0
UCI_006519,20000.0,22,3,2,0,0,0,0,0,0,18535.0,5109.0,18541.0,1600.0,18270.0,2400.0,16992.0,3800.0,19025.0,739.0,35744.0,2000.0,1
UCI_004099,60000.0,49,2,1,2,0,0,0,2,0,61093.0,1739.0,57227.0,1791.0,32091.0,2378.0,32792.0,0.0,31277.0,1092.0,29512.0,3554.0,1
UCI_009186,260000.0,25,1,2,-1,-1,0,0,0,-1,359.0,9188.0,7822.0,13907.0,13926.0,3015.0,15393.0,10413.0,22746.0,2960.0,2946.0,3820.0,0
UCI_003405,80000.0,30,2,1,0,0,0,0,0,2,42755.0,3000.0,45053.0,1800.0,46104.0,3000.0,48327.0,6000.0,53549.0,2900.0,52457.0,2000.0,0
UCI_018223,200000.0,48,2,2,0,0,0,0,0,0,111664.0,4080.0,113884.0,4500.0,116545.0,5800.0,120396.0,4500.0,121486.0,5000.0,121518.0,5000.0,0
UCI_005791,100000.0,26,2,2,-1,-1,-1,-1,-1,-1,780.0,0.0,0.0,390.0,390.0,390.0,390.0,390.0,390.0,380.0,380.0,400.0,0
UCI_026035,230000.0,30,1,1,2,0,0,0,0,0,63064.0,2800.0,62725.0,2158.0,61465.0,2610.0,57637.0,2022.0,58172.0,2064.0,57560.0,2038.0,1
UCI_001688,20000.0,22,1,2,0,0,0,0,0,0,23538.0,3000.0,22780.0,1400.0,23623.0,2500.0,19600.0,500.0,20100.0,0.0,0.0,0.0,0
UCI_020795,280000.0,35,1,2,1,-2,-2,-1,-1,-2,-2.0,401.0,399.0,183.0,182.0,4429.0,4411.0,981.0,976.0,4992.0,4968.0,4517.0,0
UCI_006452,60000.0,23,1,2,0,0,0,0,0,-1,3517.0,1000.0,3277.0,10341.0,11335.0,0.0,9341.0,0.0,6451.0,3592.0,3592.0,3911.0,0
UCI_009071,50000.0,27,1,2,0,0,0,0,0,2,44421.0,2500.0,45897.0,2100.0,46920.0,2000.0,47864.0,3900.0,50856.0,0.0,48390.0,2000.0,0
UCI_025073,60000.0,53,2,2,0,0,0,0,0,0,62038.0,1579.0,34845.0,1998.0,33598.0,1304.0,20904.0,771.0,18705.0,1045.0,19345.0,433.0,0
UCI_015338,400000.0,40,1,1,-1,-1,-1,-1,-1,-1,6376.0,5949.0,4925.0,4403.0,4382.0,1250.0,1240.0,168459.0,167621.0,3301.0,3284.0,11168.0,0
UCI_021967,240000.0,28,2,2,0,0,0,0,0,0,234053.0,5000.0,132007.0,120000.0,234638.0,10000.0,239790.0,5000.0,132697.0,4100.0,135561.0,4000.0,0
UCI_005678,50000.0,55,3,1,0,0,0,0,0,0,44258.0,2489.0,28040.0,1384.0,27935.0,841.0,51904.0,1013.0,24147.0,819.0,24425.0,15154.0,0
UCI_014649,30000.0,22,2,3,0,-1,0,0,0,0,7928.0,2318.0,2318.0,22000.0,22430.0,1000.0,20457.0,1000.0,13964.0,1000.0,14872.0,1000.0,0
UCI_015579,120000.0,50,3,2,0,0,0,2,0,0,118506.0,4500.0,118930.0,9000.0,125089.0,1609.0,122242.0,5000.0,119996.0,5000.0,122049.0,5000.0,0
UCI_012450,260000.0,31,3,1,0,0,-2,-2,-2,-2,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7287.0,0
UCI_024579,500000.0,47,1,1,1,-1,-1,-1,-1,-1,0.0,1200.0,1200.0,163.0,163.0,1142.0,1131.0,150.0,150.0,165.0,165.0,8530.0,0
UCI_022649,180000.0,43,2,1,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,396.0,396.0,396.0,396.0,3306.0,3306.0,3306.0,0
UCI_007945,50000.0,29,2,2,2,2,2,0,0,2,5804.0,1300.0,6855.0,0.0,6599.0,236.0,6577.0,650.0,7120.0,0.0,6857.0,810.0,1
UCI_008760,20000.0,22,1,2,0,0,0,0,0,-1,9930.0,1336.0,8176.0,1000.0,6860.0,140.0,7000.0,3199.0,10199.0,1500.0,1500.0,780.0,0
UCI_012615,530000.0,39,2,2,0,0,0,0,0,0,398763.0,17016.0,396324.0,14102.0,355438.0,11100.0,317549.0,11005.0,290182.0,11102.0,292602.0,9060.0,0
UCI_001153,180000.0,42,2,2,2,2,2,2,2,2,50420.0,2500.0,51818.0,2000.0,52372.0,2000.0,52917.0,2200.0,54123.0,2100.0,55176.0,2200.0,1
UCI_023703,340000.0,57,2,1,-1,-1,-1,-1,-1,-1,16729.0,8942.0,8942.0,10321.0,10301.0,20793.0,20793.0,14817.0,14817.0,4614.0,4614.0,7005.0,0
UCI_016692,50000.0,33,2,2,0,0,0,0,0,0,23142.0,5494.0,28202.0,3202.0,30610.0,3502.0,30227.0,3200.0,18413.0,2500.0,17195.0,3000.0,0
UCI_024199,140000.0,30,1,2,-1,-1,-1,2,2,-1,1800.0,1885.0,1885.0,4158.0,4158.0,0.0,2021.0,0.0,-372.0,2000.0,628.0,0.0,0
UCI_000728,450000.0,33,2,2,-2,-2,-2,-2,-2,-2,-14.0,2582.0,2568.0,0.0,-387.0,0.0,-387.0,0.0,-387.0,500.0,113.0,2515.0,0
UCI_022369,80000.0,32,2,2,0,0,0,0,0,0,77535.0,3010.0,78579.0,3061.0,67097.0,2000.0,50214.0,1000.0,48738.0,3860.0,3860.0,0.0,0
UCI_004300,360000.0,31,1,2,-1,-1,-1,-1,-1,-2,8288.0,21888.0,21865.0,44640.0,44440.0,3904.0,3904.0,0.0,0.0,0.0,0.0,0.0,0
UCI_029834,20000.0,31,2,2,-1,-1,-1,2,-1,-1,390.0,390.0,390.0,780.0,780.0,0.0,390.0,806.0,806.0,19103.0,19103.0,1000.0,1
UCI_018623,50000.0,27,2,2,2,2,2,2,2,2,41126.0,2100.0,42244.0,2000.0,43264.0,1500.0,43751.0,2000.0,44731.0,1900.0,45770.0,1900.0,1
UCI_008822,30000.0,23,2,2,3,3,3,3,2,2,29093.0,1200.0,29532.0,1200.0,29954.0,0.0,29176.0,1400.0,29958.0,1200.0,30520.0,0.0,1
UCI_008571,50000.0,25,1,2,0,0,0,0,0,0,49604.0,2000.0,29449.0,1600.0,16005.0,1000.0,16472.0,2000.0,18072.0,618.0,18405.0,2000.0,0
UCI_017454,320000.0,36,1,1,-1,2,0,0,0,0,7868.0,0.0,6728.0,8000.0,13355.0,5000.0,16876.0,5000.0,20443.0,5000.0,24101.0,11906.0,0
UCI_024269,430000.0,26,3,2,0,0,0,0,0,0,438795.0,18000.0,438691.0,18000.0,437284.0,16570.0,435832.0,11803.0,345499.0,10563.0,228818.0,10000.0,0
UCI_017639,260000.0,30,1,2,1,2,0,0,0,0,96549.0,0.0,94114.0,5000.0,96689.0,6000.0,101023.0,5000.0,93738.0,4000.0,96218.0,8000.0,0
UCI_017898,110000.0,27,1,2,0,0,0,0,0,0,87487.0,5000.0,90120.0,5000.0,93661.0,5000.0,96185.0,5000.0,99667.0,5000.0,102978.0,4000.0,0
UCI_002816,50000.0,49,2,2,0,0,0,0,0,0,43342.0,2100.0,44441.0,2000.0,45390.0,1113.0,46310.0,1143.0,47262.0,1159.0,48219.0,1381.0,0
UCI_028486,160000.0,39,3,1,-2,-2,-2,-2,-2,-2,6089.0,2400.0,2376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_025107,20000.0,50,1,2,0,0,0,-1,-1,-1,11462.0,1212.0,9804.0,1000.0,1436.0,400.0,363.0,0.0,363.0,0.0,-417.0,2000.0,0
UCI_003559,10000.0,23,2,2,-2,-2,-2,-2,-2,-2,1082.0,2731.0,2731.0,757.0,757.0,876.0,876.0,3551.0,3551.0,0.0,0.0,13460.0,0
UCI_025974,50000.0,33,2,1,0,0,0,0,-1,0,39554.0,5000.0,38600.0,5038.0,23711.0,3000.0,8663.0,20130.0,19596.0,1000.0,20082.0,1000.0,0
UCI_006256,130000.0,39,2,2,2,2,2,2,0,0,50033.0,3500.0,52440.0,2000.0,52993.0,0.0,51546.0,2100.0,52663.0,2100.0,53737.0,2200.0,1
UCI_022228,390000.0,28,1,1,0,0,0,0,0,0,60697.0,5000.0,64440.0,5000.0,67503.0,5007.0,68566.0,5000.0,65411.0,5000.0,66597.0,5000.0,0
UCI_004106,90000.0,23,2,2,-1,-1,0,0,0,0,803.0,16983.0,16983.0,2000.0,18644.0,500.0,12718.0,424.0,12984.0,431.0,13247.0,1000.0,0
