client_id,LIMIT_BAL,AGE,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month,dataset_source
SYN_CLI_010668,88804.0,34,4,1,4,-2,-1,1,3,4,60500.0,14500.0,44400.0,28900.0,50100.0,19700.0,21100.0,6500.0,22100.0,16800.0,34800.0,7400.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_021417,299999.0,46,1,3,-2,-2,0,-1,3,-1,31700.0,23100.0,63200.0,44400.0,17600.0,157400.0,19000.0,12100.0,21300.0,25400.0,2300.0,37200.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_020472,132175.0,64,4,3,3,2,4,4,0,0,106700.0,32000.0,15000.0,119400.0,49200.0,54700.0,24100.0,18800.0,1500.0,55200.0,1500.0,28800.0,1,SYNTHETIC_CREDIT_RISK
UCI_025131,420000.0,52,1,1,-1,-1,-1,-1,-1,-1,11097.0,16106.0,10703.0,14534.0,20631.0,17641.0,16106.0,10703.0,14540.0,20631.0,17641.0,11748.0,0,UCI_CREDIT_CARD
SYN_CLI_009240,260971.0,60,1,2,-1,0,3,4,1,2,193900.0,96400.0,149600.0,34300.0,60600.0,119200.0,125300.0,48100.0,63200.0,11900.0,22400.0,41200.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_004655,69934.0,75,3,3,-2,-2,2,4,-2,2,42700.0,29900.0,34500.0,25500.0,7700.0,2000.0,8300.0,16400.0,5000.0,15200.0,5300.0,1100.0,0,SYNTHETIC_CREDIT_RISK
UCI_006830,180000.0,53,2,1,0,0,0,0,0,0,173481.0,176308.0,179878.0,182005.0,175016.0,178293.0,7900.0,8000.0,7000.0,6565.0,6800.0,6100.0,1,UCI_CREDIT_CARD
SYN_CLI_023622,482489.0,60,1,1,0,3,1,0,-2,0,183400.0,52200.0,188600.0,239200.0,342700.0,240300.0,65300.0,34900.0,3900.0,149300.0,138600.0,163500.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_004924,342735.0,34,4,1,2,4,0,3,4,3,108600.0,77900.0,51400.0,285000.0,175100.0,229100.0,51700.0,24500.0,9100.0,38200.0,9100.0,81500.0,1,SYNTHETIC_CREDIT_RISK
UCI_004177,260000.0,34,1,2,0,0,0,0,0,0,87281.0,96870.0,115398.0,146597.0,159844.0,145729.0,15000.0,20084.0,50029.0,20139.0,15147.0,12025.0,0,UCI_CREDIT_CARD
UCI_018621,20000.0,26,1,2,-2,-2,-2,-2,-2,-2,1000.0,8930.0,0.0,0.0,0.0,790.0,8930.0,0.0,0.0,0.0,790.0,0.0,0,UCI_CREDIT_CARD
UCI_002854,390000.0,24,2,1,0,0,0,0,0,0,16406.0,16966.0,15428.0,13465.0,40736.0,39532.0,1500.0,1500.0,1000.0,30000.0,2000.0,3000.0,0,UCI_CREDIT_CARD
UCI_016109,10000.0,31,2,2,0,0,0,0,0,0,10468.0,9138.0,10309.0,10299.0,10295.0,10306.0,1160.0,1331.0,1321.0,517.0,528.0,600.0,0,UCI_CREDIT_CARD
UCI_014036,100000.0,26,1,2,0,0,0,0,0,0,18999.0,23699.0,9390.0,5781.0,8065.0,17277.0,5129.0,1227.0,1000.0,5914.0,10000.0,0.0,0,UCI_CREDIT_CARD
UCI_025157,30000.0,23,3,1,0,0,0,0,0,0,26117.0,27028.0,27510.0,27817.0,28130.0,27141.0,1737.0,1609.0,1306.0,1455.0,857.0,1087.0,0,UCI_CREDIT_CARD
UCI_010347,260000.0,53,3,1,-2,-2,-2,-2,-2,-2,3304.0,7378.0,3641.0,4726.0,2966.0,5946.0,7378.0,3696.0,4726.0,2966.0,5946.0,6020.0,0,UCI_CREDIT_CARD
UCI_016353,20000.0,39,1,2,0,0,0,0,0,0,16690.0,17696.0,18878.0,19308.0,19498.0,0.0,1588.0,1770.0,1200.0,390.0,0.0,44334.0,1,UCI_CREDIT_CARD
UCI_026368,180000.0,48,2,3,-1,-1,-1,-1,-2,-1,860.0,102.0,851.0,0.0,346.0,1592.0,102.0,851.0,0.0,346.0,1592.0,1098.0,1,UCI_CREDIT_CARD
SYN_CLI_011792,390804.0,55,1,3,2,3,-2,2,2,-2,191900.0,78400.0,214200.0,116200.0,36800.0,141100.0,28900.0,4400.0,38700.0,3600.0,20200.0,48300.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_005569,163987.0,58,3,1,1,2,0,2,2,0,16700.0,120800.0,86900.0,111400.0,63700.0,75300.0,8100.0,82500.0,37500.0,33100.0,4300.0,51500.0,0,SYNTHETIC_CREDIT_RISK
UCI_010237,220000.0,33,2,1,-2,-2,-2,-2,-2,-2,9649.0,8300.0,1590.0,1341.0,8171.0,14253.0,8300.0,1590.0,1341.0,8171.0,14253.0,3513.0,0,UCI_CREDIT_CARD
SYN_CLI_019506,167254.0,61,2,3,-2,3,4,-1,1,2,86500.0,24100.0,52900.0,14100.0,86400.0,104000.0,28900.0,11000.0,28600.0,8900.0,50700.0,60200.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_005222,444456.0,22,3,3,-2,-2,0,0,-1,3,271100.0,151900.0,154400.0,93800.0,204400.0,207300.0,138000.0,9700.0,101900.0,16200.0,2500.0,68100.0,0,SYNTHETIC_CREDIT_RISK
UCI_028671,290000.0,49,3,1,2,2,2,0,0,0,301651.0,329277.0,275075.0,280512.0,202300.0,207510.0,34905.0,0.0,10951.0,7238.0,8467.0,10188.0,1,UCI_CREDIT_CARD
UCI_004315,200000.0,32,1,2,1,-1,-1,-1,-2,-2,0.0,2300.0,15093.0,0.0,0.0,0.0,2300.0,15093.0,0.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
UCI_015052,200000.0,45,1,3,0,0,0,0,0,0,74416.0,75891.0,77516.0,79088.0,80141.0,81833.0,3061.0,3200.0,3196.0,2700.0,2714.0,8918.0,0,UCI_CREDIT_CARD
UCI_018007,800000.0,46,1,2,-2,-2,-2,-1,-1,-1,6229.0,4636.0,3810.0,6193.0,1957.0,3175.0,4644.0,3832.0,6219.0,1961.0,3183.0,27201.0,0,UCI_CREDIT_CARD
UCI_008077,120000.0,25,2,2,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,1,UCI_CREDIT_CARD
SYN_CLI_020366,114215.0,22,4,1,1,3,3,0,-1,-2,54400.0,30000.0,43100.0,97900.0,57800.0,59800.0,29700.0,4600.0,19600.0,51600.0,11300.0,23400.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_022621,486237.0,72,2,2,-1,2,0,3,-1,3,281400.0,289700.0,101800.0,246200.0,10300.0,203300.0,146600.0,29700.0,30200.0,140400.0,1500.0,41800.0,0,SYNTHETIC_CREDIT_RISK
UCI_022267,400000.0,29,1,2,0,0,2,0,0,0,74829.0,77970.0,70557.0,71867.0,72137.0,72955.0,7017.0,0.0,3200.0,2750.0,3000.0,5800.0,1,UCI_CREDIT_CARD
SYN_CLI_021772,122591.0,34,3,2,2,1,2,2,1,0,111300.0,56500.0,23600.0,12100.0,36700.0,3200.0,2600.0,8200.0,12900.0,6100.0,18700.0,1400.0,1,SYNTHETIC_CREDIT_RISK
UCI_003516,140000.0,29,2,2,-1,-1,-1,-1,-2,-2,487.0,487.0,2010.0,0.0,0.0,0.0,487.0,2010.0,0.0,0.0,0.0,299.0,0,UCI_CREDIT_CARD
SYN_CLI_016298,414915.0,57,2,3,4,-2,0,4,1,0,71900.0,193100.0,253300.0,45500.0,260600.0,255400.0,44300.0,100700.0,47700.0,6000.0,126600.0,26700.0,1,SYNTHETIC_CREDIT_RISK
UCI_028391,160000.0,39,2,2,0,0,0,0,0,0,163058.0,161485.0,161076.0,156478.0,122441.0,120574.0,6001.0,6401.0,6384.0,4600.0,4800.0,4400.0,0,UCI_CREDIT_CARD
UCI_005768,100000.0,43,2,1,0,0,0,0,0,0,98944.0,75296.0,78049.0,48644.0,54963.0,57269.0,4000.0,5000.0,3000.0,9000.0,4000.0,5000.0,0,UCI_CREDIT_CARD
SYN_CLI_024389,210877.0,56,1,2,2,1,1,-1,-1,4,119800.0,139200.0,96900.0,146400.0,33900.0,91400.0,80700.0,86200.0,35200.0,53100.0,21300.0,58500.0,1,SYNTHETIC_CREDIT_RISK
UCI_029806,60000.0,40,2,1,0,0,0,0,0,0,53896.0,53640.0,51608.0,52642.0,52806.0,53530.0,2500.0,2500.0,2500.0,2000.0,2100.0,2200.0,0,UCI_CREDIT_CARD
SYN_CLI_002789,12320.0,22,3,3,2,0,4,3,2,3,6900.0,900.0,7100.0,4000.0,4000.0,5700.0,700.0,300.0,1300.0,300.0,1100.0,2600.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_029469,89534.0,40,2,1,4,-1,2,-1,0,1,45000.0,52500.0,46700.0,60400.0,33700.0,19800.0,20800.0,28300.0,13900.0,28500.0,13300.0,3000.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_018657,261556.0,48,4,1,1,4,-2,0,-2,4,120000.0,77100.0,102600.0,19200.0,119500.0,189900.0,16200.0,16200.0,48500.0,12900.0,66900.0,72800.0,0,SYNTHETIC_CREDIT_RISK
UCI_021771,310000.0,25,1,2,0,0,0,0,0,0,140483.0,141796.0,145125.0,148388.0,152132.0,155887.0,4000.0,4500.0,4500.0,5000.0,5000.0,5000.0,0,UCI_CREDIT_CARD
SYN_CLI_025984,217750.0,63,3,1,0,1,0,3,3,-1,96600.0,90200.0,74600.0,57500.0,125500.0,34800.0,59500.0,11700.0,21500.0,32700.0,63000.0,18100.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_010492,330001.0,23,2,3,0,1,-2,3,2,-2,232000.0,137900.0,166100.0,59400.0,128500.0,83300.0,39100.0,33100.0,104700.0,17900.0,44800.0,2400.0,0,SYNTHETIC_CREDIT_RISK
UCI_011347,310000.0,32,1,2,1,-2,-1,0,0,-2,0.0,0.0,326.0,326.0,-235.0,-235.0,0.0,326.0,0.0,0.0,0.0,1200.0,0,UCI_CREDIT_CARD
SYN_CLI_004641,422905.0,74,2,2,4,-2,3,3,3,3,188400.0,108700.0,285000.0,71200.0,89100.0,82000.0,50200.0,28000.0,129200.0,24700.0,23700.0,55800.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_014841,84864.0,59,3,2,2,1,1,0,3,3,14300.0,27200.0,30800.0,23000.0,18900.0,50000.0,5100.0,300.0,20200.0,12800.0,4500.0,2900.0,0,SYNTHETIC_CREDIT_RISK
UCI_021833,70000.0,27,1,2,0,0,0,0,0,0,70844.0,64697.0,65455.0,66247.0,65230.0,66685.0,3000.0,2400.0,3000.0,2400.0,2500.0,2500.0,0,UCI_CREDIT_CARD
SYN_CLI_008047,217918.0,53,2,1,1,0,2,4,2,0,99800.0,63600.0,15100.0,63800.0,148200.0,132200.0,24000.0,35400.0,1500.0,27800.0,45300.0,68900.0,0,SYNTHETIC_CREDIT_RISK
UCI_002683,160000.0,30,2,2,-1,-1,-1,-1,-1,-1,632.0,0.0,632.0,316.0,0.0,316.0,0.0,632.0,316.0,0.0,316.0,316.0,0,UCI_CREDIT_CARD
SYN_CLI_015371,350363.0,51,4,2,0,2,0,-2,4,-1,106600.0,106800.0,97800.0,17400.0,325100.0,126100.0,2300.0,62300.0,52100.0,8900.0,53800.0,41400.0,0,SYNTHETIC_CREDIT_RISK
UCI_003056,230000.0,40,1,2,-2,-2,-2,-2,-2,-2,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
SYN_CLI_019708,87566.0,40,1,1,0,3,0,-1,2,2,79300.0,57200.0,17700.0,54100.0,28900.0,13300.0,46800.0,39600.0,9100.0,23800.0,6200.0,4300.0,0,SYNTHETIC_CREDIT_RISK
UCI_000864,10000.0,31,2,1,0,0,0,0,0,0,15915.0,9050.0,9901.0,9975.0,9736.0,8703.0,2330.0,2200.0,1000.0,333.0,311.0,322.0,0,UCI_CREDIT_CARD
UCI_012583,60000.0,31,2,2,-1,-1,2,-1,-1,-1,326.0,1152.0,826.0,22662.0,38211.0,19671.0,1152.0,0.0,22662.0,38211.0,19671.0,12245.0,0,UCI_CREDIT_CARD
SYN_CLI_003640,313662.0,57,2,1,1,0,-2,2,0,0,77200.0,112800.0,136900.0,142200.0,59800.0,66200.0,22500.0,62000.0,90900.0,57000.0,10400.0,2700.0,0,SYNTHETIC_CREDIT_RISK
UCI_009405,110000.0,23,2,2,0,0,0,0,0,0,111271.0,111532.0,107998.0,79211.0,77881.0,80628.0,6000.0,4016.0,3000.0,3000.0,4000.0,4000.0,0,UCI_CREDIT_CARD
SYN_CLI_013833,462167.0,44,4,2,4,1,0,4,0,-1,60800.0,247600.0,195700.0,295000.0,134000.0,306200.0,11800.0,149600.0,1400.0,89600.0,45100.0,56200.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_015845,428663.0,26,3,3,3,4,-1,3,2,0,50000.0,288400.0,198300.0,128900.0,309700.0,129200.0,600.0,49400.0,22700.0,11900.0,89500.0,4800.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_010889,148383.0,63,3,2,4,-2,4,4,0,2,98400.0,108400.0,115800.0,88200.0,24800.0,39900.0,7500.0,6900.0,44700.0,58500.0,15900.0,14200.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_021330,119325.0,75,4,2,0,-1,0,3,3,2,4000.0,30600.0,30300.0,89000.0,32900.0,21700.0,1800.0,10600.0,19700.0,48400.0,4900.0,3800.0,0,SYNTHETIC_CREDIT_RISK
UCI_022481,480000.0,34,1,2,-1,-1,-1,0,-1,-1,19810.0,3478.0,7782.0,4720.0,4440.0,96628.0,3495.0,8037.0,4523.0,4462.0,96665.0,6865.0,0,UCI_CREDIT_CARD
UCI_006929,140000.0,31,1,2,0,0,0,0,0,0,112936.0,117021.0,107837.0,96546.0,95489.0,97347.0,6000.0,5000.0,3400.0,3617.0,3600.0,3700.0,0,UCI_CREDIT_CARD
SYN_CLI_010593,148156.0,50,3,1,-1,4,-1,4,2,2,32100.0,118800.0,74300.0,96900.0,60300.0,70000.0,21500.0,44300.0,7200.0,29000.0,35100.0,6900.0,0,SYNTHETIC_CREDIT_RISK
UCI_002467,180000.0,32,2,2,-1,-1,-1,-1,-1,-1,1071.0,1671.0,1981.0,4241.0,4542.0,5261.0,1671.0,1981.0,4241.0,4542.0,5261.0,4731.0,1,UCI_CREDIT_CARD
UCI_020601,220000.0,31,2,2,0,0,0,0,0,0,167390.0,123981.0,250982.0,129905.0,131248.0,139420.0,6000.0,5000.0,6500.0,5000.0,10500.0,5200.0,1,UCI_CREDIT_CARD
UCI_025703,200000.0,45,3,0,-2,-2,-2,-2,-2,-2,399.0,2430.0,0.0,399.0,1396.0,0.0,2430.0,0.0,399.0,1396.0,0.0,0.0,0,UCI_CREDIT_CARD
SYN_CLI_011646,363249.0,60,3,3,-1,-1,0,0,-1,0,81300.0,44900.0,234700.0,181200.0,66500.0,150800.0,22300.0,27400.0,24900.0,121400.0,31200.0,85100.0,0,SYNTHETIC_CREDIT_RISK
UCI_023488,240000.0,33,1,2,-2,-2,-2,-2,-2,-2,5000.0,0.0,5000.0,0.0,254.0,9366.0,0.0,5000.0,0.0,254.0,9366.0,1150.0,0,UCI_CREDIT_CARD
UCI_005376,360000.0,28,1,2,-2,-2,-2,-2,-2,-2,23088.0,11628.0,8556.0,4578.0,4784.0,11938.0,12000.0,8598.0,4601.0,4808.0,11997.0,3708.0,0,UCI_CREDIT_CARD
UCI_020015,360000.0,41,3,2,-2,-2,-2,-2,-2,-2,3578.0,3658.0,3578.0,3578.0,3578.0,4268.0,3658.0,3578.0,3578.0,3578.0,4268.0,3578.0,0,UCI_CREDIT_CARD
SYN_CLI_008382,49578.0,72,3,1,0,3,4,-1,-2,-2,6700.0,42500.0,15800.0,5000.0,16000.0,38600.0,2100.0,11800.0,8300.0,1200.0,9300.0,3100.0,0,SYNTHETIC_CREDIT_RISK
UCI_001440,130000.0,23,2,2,0,0,0,0,0,0,133622.0,129784.0,126021.0,70186.0,71762.0,73192.0,4752.0,5010.0,2505.0,2700.0,2623.0,2800.0,0,UCI_CREDIT_CARD
UCI_018096,300000.0,38,1,1,0,0,0,0,0,0,113807.0,103759.0,90827.0,78887.0,57682.0,35493.0,4511.0,3300.0,4505.0,4200.0,2500.0,25151.0,0,UCI_CREDIT_CARD
SYN_CLI_007011,24540.0,22,1,1,3,3,0,-2,3,1,3900.0,2900.0,5300.0,18800.0,16100.0,6100.0,1200.0,700.0,3400.0,9900.0,3700.0,3700.0,1,SYNTHETIC_CREDIT_RISK
UCI_013223,50000.0,41,2,2,0,0,0,0,0,0,40709.0,37503.0,18086.0,18545.0,15453.0,15847.0,3000.0,2000.0,1000.0,1000.0,800.0,3000.0,0,UCI_CREDIT_CARD
UCI_021174,430000.0,47,3,2,1,-1,-1,-1,-1,-1,-18.0,6390.0,8833.0,9906.0,14239.0,9562.0,6408.0,8840.0,9954.0,14285.0,9584.0,26023.0,0,UCI_CREDIT_CARD
SYN_CLI_022667,483385.0,63,2,1,-1,4,4,0,-2,0,215800.0,269500.0,66600.0,176600.0,231700.0,107300.0,36500.0,130200.0,22100.0,24700.0,157500.0,2400.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_016956,230153.0,32,1,3,2,3,4,3,2,-1,24300.0,202900.0,21800.0,213100.0,48800.0,155800.0,15100.0,108900.0,6200.0,7300.0,18100.0,72800.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_005668,414941.0,28,3,3,0,4,2,1,2,1,129900.0,67500.0,189800.0,32900.0,169600.0,66600.0,59600.0,10800.0,78800.0,18700.0,29600.0,44600.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_006804,418867.0,44,3,3,4,0,1,-2,4,4,91000.0,87900.0,107100.0,285400.0,283800.0,205600.0,53800.0,5100.0,40100.0,169300.0,177500.0,32600.0,1,SYNTHETIC_CREDIT_RISK
UCI_025047,370000.0,52,1,2,0,0,0,0,0,0,242132.0,130404.0,65225.0,41922.0,37565.0,28830.0,5600.0,3000.0,2000.0,3000.0,500.0,4019.0,0,UCI_CREDIT_CARD
SYN_CLI_018549,355172.0,31,3,2,1,2,-1,1,1,-2,206400.0,201900.0,181300.0,126000.0,101500.0,181000.0,15500.0,6100.0,124900.0,65700.0,29400.0,54700.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_005798,315305.0,63,4,3,0,-2,-1,4,2,1,61700.0,245000.0,279100.0,207800.0,182600.0,48100.0,25000.0,122300.0,109700.0,12100.0,46500.0,27000.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_002501,352715.0,71,3,2,0,2,-2,-2,4,0,218500.0,195500.0,157100.0,40600.0,302800.0,73300.0,10500.0,40200.0,94200.0,3100.0,10800.0,28800.0,1,SYNTHETIC_CREDIT_RISK
UCI_020642,190000.0,28,2,2,0,0,0,0,0,0,359280.0,362680.0,161193.0,123203.0,85510.0,83704.0,10367.0,6596.0,4831.0,2806.0,2870.0,10017.0,0,UCI_CREDIT_CARD
SYN_CLI_006899,469678.0,31,1,2,4,1,1,1,-2,4,204200.0,153500.0,57800.0,148300.0,252000.0,316600.0,64900.0,57700.0,15400.0,63600.0,151700.0,3400.0,1,SYNTHETIC_CREDIT_RISK
UCI_013666,20000.0,28,2,1,0,0,0,0,0,0,74510.0,75262.0,49919.0,43303.0,27929.0,15530.0,2734.0,1200.0,1077.0,3000.0,633.0,8000.0,0,UCI_CREDIT_CARD
SYN_CLI_026429,96821.0,42,3,1,0,2,4,4,3,-2,7700.0,35500.0,12600.0,6700.0,25300.0,62700.0,3500.0,11300.0,7800.0,1600.0,4200.0,43200.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_023041,56551.0,45,3,2,1,0,3,4,-1,-1,17500.0,21700.0,4200.0,36400.0,40200.0,34900.0,2700.0,12600.0,2000.0,19700.0,24400.0,3400.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_016282,148472.0,61,2,3,2,0,-1,3,3,1,68000.0,37800.0,4900.0,12300.0,69300.0,69800.0,26800.0,1500.0,2000.0,4400.0,35100.0,46800.0,1,SYNTHETIC_CREDIT_RISK
UCI_027010,200000.0,46,1,1,-1,-1,-1,-1,-1,-1,28910.0,6581.0,1894.0,8604.0,3547.0,43097.0,6593.0,1894.0,8615.0,3563.0,43097.0,0.0,0,UCI_CREDIT_CARD
SYN_CLI_011019,87895.0,37,3,1,-1,0,-1,4,-1,-2,31600.0,17600.0,29900.0,27100.0,33700.0,14500.0,19700.0,7900.0,4500.0,16400.0,7400.0,8300.0,0,SYNTHETIC_CREDIT_RISK
UCI_023467,50000.0,35,1,1,0,0,0,0,-1,0,45822.0,47173.0,48592.0,-22108.0,45709.0,39188.0,2413.0,2832.0,39.0,91983.0,1570.0,1445.0,0,UCI_CREDIT_CARD
UCI_011978,280000.0,30,2,2,2,2,2,2,2,0,254307.0,257669.0,226452.0,215692.0,194206.0,185854.0,9100.0,5509.0,7604.0,0.0,9200.0,6400.0,0,UCI_CREDIT_CARD
SYN_CLI_004891,420681.0,56,1,1,-1,0,1,3,4,1,41100.0,200800.0,228700.0,206300.0,129500.0,136800.0,2000.0,116900.0,152000.0,88800.0,73200.0,34500.0,0,SYNTHETIC_CREDIT_RISK
UCI_002674,470000.0,29,2,2,0,0,0,0,0,0,72830.0,49502.0,47771.0,52979.0,119678.0,94721.0,4003.0,4003.0,8003.0,70003.0,5030.0,6003.0,0,UCI_CREDIT_CARD
UCI_028485,40000.0,44,3,1,0,0,0,0,0,0,13033.0,14041.0,15065.0,16077.0,16396.0,16739.0,1232.0,1256.0,1268.0,587.0,607.0,611.0,0,UCI_CREDIT_CARD
UCI_029614,200000.0,39,1,1,0,0,0,0,0,0,192257.0,192560.0,198501.0,194782.0,191172.0,193267.0,7004.0,10061.0,7071.0,6514.0,7081.0,10121.0,0,UCI_CREDIT_CARD
SYN_CLI_001037,452366.0,43,4,2,-2,0,1,2,0,-2,182900.0,135200.0,89000.0,258600.0,113100.0,171600.0,104100.0,34600.0,24200.0,129000.0,8400.0,60100.0,1,SYNTHETIC_CREDIT_RISK
UCI_023490,140000.0,33,2,2,0,0,0,0,0,2,59097.0,59655.0,60992.0,62253.0,69594.0,68262.0,2137.0,2300.0,2278.0,9300.0,0.0,3000.0,0,UCI_CREDIT_CARD
SYN_CLI_008887,340987.0,71,1,1,4,4,0,-2,-2,4,64300.0,125100.0,61500.0,100100.0,56600.0,81900.0,24600.0,23800.0,24400.0,16700.0,25700.0,3300.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_026207,13324.0,21,1,2,4,-1,-1,-2,4,-2,7900.0,5400.0,1700.0,2400.0,9200.0,3300.0,1500.0,1100.0,900.0,1700.0,3600.0,2200.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_029300,329099.0,62,2,3,0,2,1,-1,1,4,217600.0,283700.0,130000.0,130800.0,120900.0,150800.0,25000.0,135900.0,22800.0,66500.0,53600.0,65000.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_024312,60918.0,68,4,3,-1,4,-2,2,-2,1,30400.0,7600.0,35000.0,23400.0,28400.0,24000.0,11200.0,3800.0,14500.0,13000.0,17200.0,6900.0,1,SYNTHETIC_CREDIT_RISK
UCI_019996,130000.0,40,2,1,0,0,0,0,0,0,133559.0,129869.0,118032.0,95953.0,73970.0,107785.0,5400.0,6950.0,4600.0,4000.0,2000.0,2300.0,0,UCI_CREDIT_CARD
SYN_CLI_021758,174336.0,54,3,3,1,-2,2,4,3,3,27600.0,93500.0,14900.0,47200.0,82000.0,86300.0,9100.0,5600.0,5400.0,5100.0,44200.0,7800.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_018387,321676.0,30,1,2,2,3,-1,0,2,0,162500.0,100600.0,215200.0,108400.0,20300.0,26800.0,32300.0,17400.0,60000.0,19400.0,9000.0,16000.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_028757,78094.0,56,4,1,2,3,0,-2,1,1,22800.0,23200.0,31300.0,11100.0,51600.0,23300.0,15000.0,14500.0,9500.0,7600.0,13700.0,1100.0,1,SYNTHETIC_CREDIT_RISK
UCI_023451,200000.0,34,1,2,-1,-1,-1,-1,0,0,692.0,-6.0,890.0,14137.0,18067.0,24306.0,0.0,896.0,14337.0,7022.0,12000.0,16045.0,0,UCI_CREDIT_CARD
UCI_000338,140000.0,31,2,2,-2,-2,-2,-2,-2,-2,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
SYN_CLI_017195,417134.0,35,4,1,4,-1,3,-1,3,4,197200.0,97000.0,301600.0,201500.0,101300.0,118200.0,130700.0,12100.0,139200.0,79100.0,69500.0,59500.0,1,SYNTHETIC_CREDIT_RISK
UCI_020389,20000.0,23,2,2,2,2,2,0,0,0,16771.0,19403.0,18541.0,19254.0,19456.0,19323.0,2919.0,0.0,1298.0,1000.0,692.0,766.0,1,UCI_CREDIT_CARD
UCI_001943,120000.0,45,1,1,0,0,0,0,0,0,20877.0,21909.0,22922.0,23376.0,23866.0,24339.0,1369.0,1382.0,836.0,866.0,870.0,902.0,0,UCI_CREDIT_CARD
UCI_027069,60000.0,35,2,1,2,0,0,0,2,2,9501.0,10560.0,11312.0,13050.0,12578.0,14008.0,1500.0,1200.0,1900.0,0.0,1600.0,0.0,1,UCI_CREDIT_CARD
SYN_CLI_029908,168408.0,65,2,1,-1,1,1,-1,-1,4,37200.0,7000.0,60000.0,61900.0,38800.0,95300.0,12600.0,4200.0,16900.0,15200.0,24300.0,59000.0,0,SYNTHETIC_CREDIT_RISK
UCI_001914,450000.0,37,2,2,0,0,-1,-1,0,0,457627.0,38692.0,4549.0,16885.0,6440.0,7440.0,1000.0,4549.0,16885.0,129.0,1000.0,0.0,0,UCI_CREDIT_CARD
UCI_013899,80000.0,23,1,2,0,0,0,0,0,0,69584.0,66342.0,60514.0,48965.0,29648.0,28737.0,2519.0,1838.0,1434.0,1015.0,1505.0,663.0,0,UCI_CREDIT_CARD
UCI_008916,50000.0,51,3,2,0,0,0,0,0,0,26660.0,26909.0,27485.0,27477.0,27651.0,27853.0,1763.0,1729.0,1111.0,1137.0,1188.0,997.0,1,UCI_CREDIT_CARD
SYN_CLI_016842,147267.0,26,2,3,1,1,1,2,1,0,17500.0,27900.0,11600.0,51900.0,30000.0,109500.0,11400.0,8500.0,5700.0,5600.0,19200.0,45500.0,1,SYNTHETIC_CREDIT_RISK
UCI_007772,220000.0,30,2,2,-2,-2,-2,-2,-2,-2,18301.0,20161.0,24621.0,17125.0,18378.0,1344.0,2026.0,10040.0,1000.0,1253.0,1350.0,4416.0,0,UCI_CREDIT_CARD
UCI_023402,20000.0,46,2,2,-1,-1,-1,-1,-2,-2,390.0,0.0,780.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,1,UCI_CREDIT_CARD
UCI_021683,130000.0,22,2,2,0,0,0,0,0,0,34970.0,14867.0,10341.0,9788.0,7193.0,9006.0,2012.0,2000.0,2290.0,1005.0,4078.0,713.0,0,UCI_CREDIT_CARD
UCI_023646,240000.0,38,1,1,2,2,2,2,2,2,107425.0,109678.0,111948.0,112626.0,113988.0,116315.0,5500.0,5500.0,4000.0,4700.0,4300.0,4500.0,1,UCI_CREDIT_CARD
