client_id,LIMIT_BAL,AGE,EDUCATION,MARRIAGE,PAY_0,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,BILL_AMT2,PAY_AMT2,BILL_AMT3,PAY_AMT3,BILL_AMT4,PAY_AMT4,BILL_AMT5,PAY_AMT5,BILL_AMT6,PAY_AMT6,default_next_month
CLI_023778,399993,46,1,1,3,4,1,0,3,-1,-1,31500.0,18300.0,253700.0,82900.0,55100.0,19700.0,21200.0,8500.0,207300.0,84600.0,150500.0,47300.0,0
CLI_023779,70440,34,3,3,-1,-1,-1,3,0,-2,2,34400.0,1000.0,51000.0,15600.0,12400.0,6300.0,24400.0,7500.0,17500.0,6600.0,21700.0,15100.0,0
CLI_023780,15668,60,3,1,3,2,0,-2,3,-1,2,5100.0,1200.0,6100.0,1000.0,9900.0,5300.0,3900.0,2500.0,11000.0,6300.0,7400.0,1100.0,0
CLI_023781,136464,34,2,1,-1,3,-1,-1,3,3,2,34400.0,22400.0,44500.0,28300.0,51600.0,20200.0,116200.0,76800.0,28600.0,8400.0,32900.0,5800.0,0
CLI_023782,248391,40,2,1,-1,2,3,-1,-2,-2,2,74700.0,2100.0,96400.0,51400.0,109800.0,4800.0,162600.0,15700.0,175700.0,122700.0,104600.0,15900.0,0
CLI_023783,72923,40,4,1,-2,4,-2,2,3,1,3,51200.0,2800.0,32200.0,9100.0,16400.0,2600.0,34200.0,14800.0,9800.0,3400.0,22400.0,3800.0,1
CLI_023784,85167,24,1,3,-1,1,1,2,0,3,3,16900.0,5700.0,37200.0,3100.0,21900.0,1900.0,27600.0,1100.0,36600.0,9100.0,32000.0,8400.0,1
CLI_023785,176051,57,3,1,3,4,3,-1,-1,1,2,57500.0,24300.0,101800.0,23400.0,93800.0,43800.0,84600.0,5500.0,34000.0,15700.0,70600.0,39200.0,1
CLI_023786,303442,34,2,1,4,1,-1,0,2,0,2,85900.0,54600.0,53800.0,27800.0,194200.0,88400.0,215400.0,98800.0,181100.0,64300.0,180800.0,38400.0,1
CLI_023787,276771,47,2,1,-2,2,3,2,-1,-1,-1,205200.0,91700.0,109700.0,29600.0,101600.0,9800.0,74000.0,0.0,119900.0,5100.0,53000.0,17900.0,0
CLI_023788,401103,59,1,3,0,3,0,4,-2,0,-2,109900.0,60400.0,120200.0,78200.0,207700.0,80700.0,61100.0,33500.0,341700.0,191000.0,177100.0,74800.0,0
CLI_023789,490565,64,3,3,-1,4,0,2,3,2,4,73800.0,33000.0,180300.0,77300.0,266500.0,86300.0,202800.0,114100.0,350700.0,208300.0,226800.0,97300.0,1
CLI_023790,26190,71,1,1,2,-1,2,4,4,4,0,10000.0,0.0,7900.0,3900.0,7500.0,3900.0,11300.0,4000.0,13900.0,3700.0,22300.0,12400.0,1
CLI_023791,347264,27,3,2,4,4,3,4,3,-2,3,110800.0,0.0,124400.0,23500.0,84600.0,49600.0,169900.0,37000.0,208700.0,500.0,91400.0,35200.0,1
CLI_023792,90248,55,4,2,-2,-1,1,3,3,4,3,38000.0,12800.0,61300.0,30000.0,20500.0,6100.0,49700.0,25100.0,18400.0,9600.0,23100.0,9400.0,0
CLI_023793,186628,39,3,1,0,2,3,-2,1,0,4,41200.0,11900.0,70100.0,15900.0,83000.0,54500.0,86700.0,32400.0,70900.0,9000.0,23600.0,4400.0,0
CLI_023794,177879,63,1,3,2,1,3,1,3,0,3,120100.0,9500.0,71500.0,3900.0,32800.0,7700.0,84600.0,20600.0,32600.0,9200.0,49200.0,30900.0,1
CLI_023795,353362,42,4,1,4,-2,3,4,2,2,-1,77300.0,28400.0,160100.0,65900.0,69400.0,33400.0,73000.0,38000.0,96900.0,60100.0,144000.0,32400.0,1
CLI_023796,135341,21,3,1,-1,3,4,1,-1,0,1,36200.0,15500.0,80100.0,19200.0,14700.0,9800.0,61600.0,2400.0,67600.0,29600.0,16000.0,1800.0,0
CLI_023797,448349,68,4,3,1,-1,4,2,-1,3,3,56000.0,19200.0,230400.0,139000.0,63600.0,29700.0,228500.0,400.0,212200.0,124400.0,213100.0,99200.0,0
CLI_023798,197777,62,1,2,3,-2,0,1,3,-2,4,120300.0,11100.0,147600.0,46100.0,161700.0,19500.0,25000.0,14800.0,18300.0,11900.0,42100.0,5400.0,1
CLI_023799,409388,39,4,3,3,-1,-1,-2,2,3,1,291700.0,59700.0,156300.0,94300.0,108900.0,700.0,196300.0,102500.0,139300.0,3600.0,314100.0,199900.0,1
CLI_023800,476415,66,3,3,3,-1,1,3,3,1,1,113600.0,13200.0,122800.0,39000.0,311200.0,72100.0,9800.0,1900.0,65500.0,23200.0,271700.0,106100.0,1
CLI_023801,260214,43,4,1,3,1,4,4,2,4,-2,157700.0,85700.0,51000.0,6400.0,130900.0,88400.0,180200.0,29900.0,53800.0,24700.0,87400.0,800.0,1
CLI_023802,59591,43,4,1,2,3,1,0,4,0,4,32800.0,7300.0,10400.0,5000.0,14500.0,5300.0,34100.0,6000.0,14500.0,500.0,20100.0,10400.0,1
CLI_023803,353690,37,4,1,-2,-1,1,4,-2,2,-2,104200.0,52500.0,2400.0,1500.0,225200.0,117800.0,290900.0,162200.0,89100.0,1100.0,109000.0,49300.0,0
CLI_023804,217408,48,2,2,-1,1,2,4,-2,-2,-2,153100.0,80400.0,98300.0,34000.0,97900.0,1700.0,182500.0,43000.0,60000.0,34600.0,3200.0,2100.0,0
CLI_023805,175792,75,4,3,3,0,-1,0,3,0,1,70200.0,33800.0,36500.0,17300.0,28200.0,1400.0,103500.0,28800.0,117500.0,65700.0,78000.0,34700.0,0
CLI_023806,233974,23,4,3,-1,0,-1,2,4,2,-2,69600.0,8700.0,77300.0,24000.0,172500.0,99600.0,40600.0,11300.0,134400.0,76500.0,99700.0,48600.0,1
CLI_023807,156897,53,4,2,2,-1,3,4,4,1,3,103700.0,62900.0,73600.0,3200.0,37600.0,14800.0,83600.0,37500.0,39000.0,15700.0,31100.0,4400.0,1
CLI_023808,147367,30,3,1,-2,-2,2,2,2,-1,1,46700.0,26600.0,66200.0,22500.0,73900.0,8500.0,88200.0,1100.0,35700.0,6600.0,83000.0,45400.0,1
CLI_023809,494928,27,4,3,2,-1,4,0,2,1,3,421100.0,130400.0,232700.0,3500.0,256300.0,51900.0,164400.0,55700.0,66200.0,35900.0,320600.0,51900.0,1
CLI_023810,146468,24,3,1,0,2,-1,4,2,1,4,53700.0,18100.0,50200.0,24000.0,66200.0,25400.0,119900.0,30100.0,81800.0,8600.0,110400.0,42900.0,0
CLI_023811,234731,36,2,2,2,0,2,0,3,1,3,129800.0,21200.0,35100.0,8000.0,35400.0,12700.0,90400.0,55000.0,47300.0,15400.0,138900.0,60800.0,1
CLI_023812,360228,61,1,1,0,2,0,4,-2,1,-1,221300.0,22800.0,140200.0,46600.0,114000.0,8800.0,138000.0,21200.0,169400.0,32200.0,112500.0,53400.0,0
CLI_023813,118261,61,2,3,3,0,1,2,-2,4,4,54300.0,33100.0,73500.0,1800.0,50000.0,28400.0,76000.0,42200.0,27300.0,15900.0,34000.0,18600.0,1
CLI_023814,312743,64,4,3,1,-2,1,2,4,0,4,70300.0,46300.0,206500.0,85100.0,204300.0,91200.0,166400.0,37300.0,92800.0,50400.0,31800.0,15400.0,0
CLI_023815,448804,28,1,3,3,0,1,1,-1,2,1,73300.0,44500.0,95300.0,21400.0,182600.0,119900.0,269800.0,29500.0,303400.0,191500.0,387600.0,217400.0,1
CLI_023816,408287,26,4,3,4,2,1,0,-1,-2,3,173900.0,36700.0,309200.0,25800.0,336800.0,222200.0,83400.0,8900.0,111600.0,36400.0,67700.0,19200.0,0
CLI_023817,23997,75,3,1,0,-1,3,3,0,2,-1,4100.0,2500.0,14300.0,5300.0,11900.0,4400.0,5300.0,200.0,13900.0,6000.0,6200.0,2700.0,1
CLI_023818,208485,71,1,1,3,4,1,3,1,4,0,129500.0,11300.0,9600.0,4300.0,19100.0,10100.0,51400.0,16700.0,29400.0,16300.0,9000.0,1700.0,1
CLI_023819,10132,59,1,2,1,3,0,-1,-1,2,3,7900.0,4500.0,5900.0,2000.0,8800.0,1300.0,4800.0,1700.0,4900.0,2000.0,4500.0,2700.0,0
CLI_023820,307288,67,1,2,0,1,0,1,0,2,2,153100.0,78600.0,156900.0,78100.0,122100.0,57400.0,142400.0,93500.0,48100.0,23000.0,252200.0,133000.0,1
CLI_023821,169322,65,3,3,2,4,1,4,3,2,2,139300.0,91900.0,66900.0,45500.0,103200.0,63700.0,64700.0,2300.0,57800.0,20600.0,46400.0,22100.0,1
CLI_023822,447858,52,2,1,3,-1,4,-2,-1,-2,4,158600.0,48900.0,145500.0,54900.0,116900.0,69800.0,183800.0,56100.0,200900.0,17500.0,402800.0,126000.0,1
CLI_023823,96012,47,1,2,0,3,-1,1,0,4,0,10200.0,0.0,21900.0,1100.0,23200.0,1600.0,72100.0,31700.0,41100.0,28200.0,41300.0,13000.0,0
CLI_023824,427150,74,1,3,0,3,2,1,-2,4,-1,243400.0,129700.0,80500.0,13600.0,141100.0,85400.0,183700.0,39800.0,200100.0,53600.0,200200.0,70900.0,1
CLI_023825,177724,58,3,1,0,3,-2,2,-2,0,2,66300.0,8700.0,61600.0,35100.0,83700.0,51900.0,137700.0,50500.0,48800.0,27700.0,84800.0,11400.0,1
CLI_023826,460811,69,2,3,0,-1,-1,0,4,-2,3,166800.0,114300.0,51400.0,28000.0,272800.0,117400.0,229200.0,81100.0,128900.0,81700.0,151000.0,86900.0,0
CLI_023827,107798,32,4,1,-1,3,2,-2,3,0,-1,39600.0,26900.0,62600.0,20200.0,56600.0,35400.0,18300.0,4900.0,56400.0,34100.0,54300.0,27200.0,0
CLI_023828,141797,33,4,2,-2,-1,3,-2,1,0,1,103300.0,48000.0,24600.0,10100.0,105300.0,65900.0,51000.0,26900.0,35100.0,10200.0,47600.0,25300.0,0
CLI_023829,182008,55,1,1,0,2,2,2,2,-2,1,29700.0,19500.0,56200.0,31600.0,73200.0,29200.0,104000.0,49400.0,66500.0,5600.0,31200.0,11300.0,1
CLI_023830,492856,73,4,1,3,3,0,3,-2,4,4,356400.0,164400.0,214300.0,51500.0,370100.0,252400.0,437400.0,44500.0,131600.0,31300.0,160500.0,88000.0,1
CLI_023831,369630,55,1,1,4,0,-2,2,3,2,0,209700.0,31700.0,127500.0,5000.0,182900.0,96200.0,144100.0,45400.0,250100.0,116000.0,121600.0,40500.0,1
CLI_023832,410031,45,2,2,-1,4,0,-2,4,2,2,100400.0,21400.0,173700.0,6700.0,153600.0,28300.0,145900.0,78100.0,149900.0,9000.0,161700.0,111800.0,1
CLI_023833,280925,22,3,2,0,-2,0,0,4,2,-1,142600.0,10000.0,54500.0,37000.0,84600.0,1000.0,122300.0,77300.0,54200.0,800.0,91900.0,10600.0,0
CLI_023834,399455,29,2,2,-1,0,3,0,4,-2,-1,270000.0,22000.0,101500.0,35400.0,236900.0,159900.0,226200.0,2800.0,335600.0,234800.0,118500.0,17000.0,0
CLI_023835,317169,33,3,3,4,2,-1,3,1,4,-1,136900.0,2300.0,165200.0,107700.0,116100.0,76000.0,73500.0,43100.0,85300.0,42100.0,54400.0,9800.0,1
CLI_023836,337113,32,3,2,0,1,1,-2,4,1,4,58500.0,6300.0,185600.0,112400.0,176200.0,26000.0,84900.0,41900.0,63100.0,21700.0,57300.0,32600.0,0
CLI_023837,420237,59,4,3,-2,3,0,3,2,1,0,57600.0,27900.0,176400.0,76100.0,300900.0,121400.0,163700.0,22300.0,242500.0,13000.0,45800.0,30800.0,0
CLI_023838,491801,58,4,1,3,1,-2,-1,2,2,4,156700.0,19500.0,399800.0,206700.0,134100.0,24600.0,108300.0,28900.0,152600.0,105500.0,277300.0,133800.0,1
CLI_023839,292153,41,4,3,-1,2,4,-1,1,2,3,90400.0,7100.0,72300.0,26200.0,108100.0,3600.0,138300.0,45200.0,47200.0,14900.0,205800.0,76500.0,1
CLI_023840,226365,75,4,1,4,3,2,-2,0,2,-1,144200.0,100100.0,114700.0,10200.0,151200.0,25900.0,66800.0,26100.0,126700.0,25700.0,103500.0,38800.0,1
CLI_023841,330034,42,2,3,1,4,2,3,3,2,-1,76900.0,44600.0,57500.0,34200.0,246200.0,72300.0,223200.0,91000.0,196800.0,97100.0,102900.0,15200.0,0
CLI_023842,373354,45,4,1,1,-1,-1,2,-1,0,-1,182200.0,73500.0,214500.0,6700.0,92700.0,1000.0,29900.0,11200.0,240800.0,59200.0,156200.0,64500.0,0
CLI_023843,493305,49,2,2,1,2,3,2,1,4,3,130600.0,86100.0,112000.0,32400.0,118400.0,36800.0,380400.0,107000.0,106800.0,70900.0,145700.0,81200.0,1
CLI_023844,352417,52,4,3,4,-2,2,3,4,1,3,189800.0,129700.0,154600.0,92800.0,157100.0,79600.0,101800.0,6300.0,9300.0,1500.0,187700.0,110200.0,1
CLI_023845,477729,31,2,3,-1,0,1,-1,4,0,-1,213400.0,99500.0,73200.0,14400.0,401400.0,277200.0,157500.0,95500.0,153800.0,9500.0,23200.0,14600.0,0
CLI_023846,368723,37,3,2,0,3,1,-1,-2,0,-2,278200.0,14500.0,96000.0,48300.0,144000.0,27600.0,203900.0,118000.0,104200.0,56600.0,163500.0,13700.0,0
CLI_023847,476320,58,4,3,-2,2,-1,1,0,2,4,174800.0,56200.0,184600.0,115000.0,89600.0,58000.0,328000.0,98000.0,195400.0,89100.0,278200.0,101500.0,1
CLI_023848,378217,67,1,1,2,4,0,1,0,0,-2,218800.0,111100.0,346800.0,235300.0,129500.0,90500.0,194800.0,78900.0,187100.0,87700.0,43000.0,28300.0,0
CLI_023849,443624,44,4,1,2,2,3,2,2,0,-2,203900.0,97100.0,130100.0,16500.0,180800.0,96100.0,203600.0,13900.0,4400.0,2200.0,35000.0,24500.0,1
CLI_023850,103470,27,4,3,4,4,4,-1,1,-1,-1,72600.0,8000.0,19700.0,4900.0,8700.0,1800.0,61300.0,20800.0,59000.0,14100.0,36900.0,21100.0,1
CLI_023851,496351,67,2,2,2,3,1,-1,-2,3,1,201100.0,56300.0,278500.0,2600.0,134400.0,35600.0,231900.0,132600.0,376400.0,185600.0,290300.0,125500.0,1
CLI_023852,181035,53,3,3,1,3,-1,2,2,-1,1,99600.0,5700.0,20900.0,11900.0,59900.0,20300.0,117200.0,66300.0,109500.0,34500.0,64900.0,13400.0,0
CLI_023853,400815,44,2,2,2,4,1,3,3,1,2,231900.0,37000.0,173000.0,30600.0,222800.0,103900.0,173200.0,69300.0,92300.0,21500.0,259200.0,145400.0,1
CLI_023854,202204,53,4,3,1,4,-1,2,2,2,3,82200.0,16900.0,72600.0,38900.0,71900.0,24700.0,128800.0,26000.0,51600.0,22700.0,67200.0,300.0,1
CLI_023855,234430,66,1,1,4,-2,1,1,1,-1,3,146100.0,37300.0,71600.0,19600.0,105400.0,46700.0,178500.0,87100.0,30000.0,7400.0,122000.0,77400.0,1
CLI_023856,376519,21,3,2,-2,-1,-1,1,-1,4,0,283700.0,24800.0,249400.0,56600.0,299600.0,146000.0,125000.0,48200.0,198000.0,122000.0,142100.0,55900.0,0
CLI_023857,274900,40,3,1,0,0,4,-1,4,1,4,184200.0,71800.0,234600.0,86900.0,111600.0,44300.0,66900.0,17300.0,86200.0,36400.0,48800.0,15900.0,1
CLI_023858,360961,72,1,2,4,-2,1,-1,4,1,1,41500.0,1800.0,242500.0,21800.0,123200.0,59800.0,68200.0,2000.0,8800.0,4000.0,98100.0,1200.0,1
CLI_023859,48728,37,4,1,2,4,-1,1,4,3,-1,23200.0,5700.0,14200.0,2500.0,8800.0,300.0,21100.0,13200.0,10100.0,2600.0,26100.0,12400.0,1
CLI_023860,418349,74,2,2,-1,-1,0,-1,-2,-2,0,335200.0,195400.0,109800.0,600.0,227100.0,84300.0,183600.0,27000.0,279100.0,78500.0,163700.0,23300.0,0
CLI_023861,210142,36,3,3,3,-2,-2,4,1,-1,3,46000.0,6200.0,79300.0,22000.0,45900.0,6100.0,122800.0,17400.0,61200.0,41600.0,137700.0,31900.0,0
CLI_023862,396374,46,4,1,1,2,0,0,0,2,-1,247000.0,10900.0,64300.0,3500.0,330400.0,103100.0,74100.0,41700.0,68700.0,23300.0,256500.0,28700.0,0
CLI_023863,149908,24,1,3,2,1,3,0,-1,2,-2,63200.0,5100.0,65900.0,23900.0,79700.0,7600.0,76500.0,22000.0,89400.0,52800.0,70100.0,30300.0,1
CLI_023864,302056,60,2,3,3,1,3,3,0,4,-1,126200.0,65400.0,81400.0,27500.0,155300.0,27800.0,66500.0,20700.0,100300.0,61600.0,159900.0,94100.0,1
CLI_023865,298249,34,3,1,3,-2,-2,0,4,3,3,180900.0,117100.0,50000.0,21600.0,37000.0,12100.0,140900.0,35600.0,35900.0,11900.0,176000.0,89200.0,0
CLI_023866,78574,67,1,2,1,4,4,0,1,4,-2,17600.0,1900.0,17900.0,1900.0,9000.0,1900.0,26500.0,13700.0,51700.0,20200.0,52800.0,4600.0,0
CLI_023867,242363,28,3,3,3,2,1,-1,0,2,1,78400.0,44900.0,156300.0,43600.0,71100.0,29300.0,83700.0,57900.0,41100.0,21600.0,204300.0,77400.0,0
CLI_023868,321373,27,3,2,3,-2,1,2,4,4,-1,96500.0,11800.0,113800.0,27400.0,46200.0,7000.0,91100.0,44700.0,181800.0,42300.0,220900.0,72700.0,1
CLI_023869,419718,46,4,1,1,3,1,0,3,-1,0,223000.0,54100.0,122700.0,58600.0,94400.0,22600.0,273500.0,56100.0,182500.0,79800.0,142500.0,3800.0,0
CLI_023870,444659,25,2,3,3,-1,2,4,4,3,-1,87600.0,7000.0,38300.0,3700.0,111900.0,59800.0,24100.0,7400.0,145000.0,21800.0,135800.0,81700.0,1
CLI_023871,198412,39,4,1,0,-2,1,1,1,-1,2,81500.0,27100.0,33500.0,17700.0,88400.0,26600.0,85400.0,22300.0,108100.0,43200.0,169900.0,109900.0,0
CLI_023872,325155,58,3,2,3,-2,3,4,1,-1,-1,173700.0,24300.0,138700.0,55400.0,29800.0,11900.0,242400.0,152300.0,201400.0,102600.0,115000.0,59300.0,1
CLI_023873,95593,48,3,3,3,-2,-2,-1,0,2,1,66900.0,46300.0,74500.0,31100.0,14500.0,8900.0,36000.0,8100.0,44500.0,12800.0,21300.0,1100.0,1
CLI_023874,448856,51,3,3,-2,-1,2,0,1,4,-2,150000.0,38700.0,72100.0,46800.0,239300.0,63300.0,251600.0,20800.0,279100.0,48600.0,273200.0,144200.0,1
CLI_023875,435358,25,4,3,1,-1,-1,1,0,1,2,136100.0,70400.0,68300.0,21900.0,311900.0,83500.0,140200.0,83200.0,171400.0,1100.0,54500.0,14000.0,1
CLI_023876,499535,58,3,1,-1,0,3,0,-2,2,3,127400.0,47300.0,210900.0,49100.0,321200.0,205900.0,251600.0,167200.0,123700.0,72400.0,316600.0,181000.0,1
CLI_023877,248260,26,2,1,-1,3,1,0,3,1,4,144600.0,36700.0,61400.0,29800.0,27500.0,18400.0,26800.0,100.0,110600.0,8600.0,146200.0,70700.0,1
CLI_023878,186009,52,4,3,4,0,3,4,0,2,1,107500.0,70500.0,83900.0,45400.0,128100.0,38900.0,68000.0,33000.0,52800.0,26800.0,137900.0,74400.0,1
CLI_023879,381349,64,3,1,3,3,-2,2,2,-1,4,116200.0,74000.0,132400.0,65400.0,186500.0,69100.0,218600.0,2100.0,259400.0,2100.0,243600.0,11200.0,1
CLI_023880,364411,60,2,3,-1,-2,4,1,2,1,2,105900.0,43400.0,82200.0,26300.0,179600.0,83900.0,178400.0,92800.0,111200.0,12400.0,16200.0,3200.0,1
CLI_023881,113904,40,3,1,2,4,-1,3,3,3,4,9700.0,3800.0,53500.0,23000.0,65300.0,43900.0,34100.0,22200.0,93800.0,26300.0,7400.0,700.0,1
CLI_023882,274579,29,4,2,2,2,4,2,-1,0,4,128300.0,89700.0,76400.0,25900.0,85700.0,22200.0,137900.0,70500.0,160000.0,30400.0,201900.0,3500.0,1
CLI_023883,325462,66,3,3,-1,1,2,2,-1,-1,-2,198300.0,90500.0,257200.0,79500.0,181600.0,39000.0,84000.0,12200.0,126700.0,6400.0,170800.0,67300.0,0
CLI_023884,232936,32,4,2,1,-1,2,1,2,-1,1,55500.0,18200.0,139800.0,47300.0,108900.0,28900.0,103100.0,19500.0,171000.0,36000.0,107800.0,67800.0,1
CLI_023885,191877,48,3,3,2,3,1,-2,2,3,-2,95800.0,12100.0,141900.0,47200.0,19400.0,3100.0,11200.0,4300.0,88400.0,26400.0,52100.0,23600.0,1
CLI_023886,127534,34,4,1,4,-2,0,-2,1,2,3,37900.0,11100.0,38300.0,15000.0,48500.0,4000.0,38700.0,4300.0,43400.0,5600.0,50100.0,7600.0,1
CLI_023887,211672,22,1,2,1,2,1,-2,2,-2,4,82200.0,5100.0,53800.0,24100.0,84200.0,54800.0,120200.0,66700.0,53800.0,31600.0,129600.0,63700.0,0
CLI_023888,130498,43,4,3,-1,0,4,-2,1,-2,0,60500.0,34200.0,56200.0,8700.0,69500.0,47100.0,6700.0,2000.0,73700.0,24600.0,12100.0,5400.0,1
CLI_023889,157200,51,4,1,1,1,0,4,-1,0,3,72200.0,19700.0,59000.0,15200.0,70800.0,43700.0,52300.0,25200.0,7100.0,200.0,71900.0,27500.0,0
CLI_023890,100636,62,1,1,3,4,0,1,1,3,4,43700.0,27900.0,39400.0,400.0,51000.0,18600.0,72800.0,14900.0,16800.0,10600.0,38400.0,16500.0,1
CLI_023891,194415,60,4,1,-1,2,4,3,3,-2,0,167900.0,32500.0,109000.0,46100.0,131200.0,60300.0,91900.0,41300.0,78300.0,42500.0,49400.0,2300.0,0
CLI_023892,319426,66,3,3,0,4,0,0,-1,2,2,46500.0,28300.0,199500.0,27600.0,31200.0,9700.0,178400.0,73900.0,216800.0,149000.0,91500.0,36800.0,0
CLI_023893,195051,65,2,1,-2,-2,3,2,4,0,0,95100.0,54300.0,50700.0,16300.0,10200.0,800.0,29500.0,18200.0,78200.0,36100.0,21400.0,4800.0,0
CLI_023894,79606,43,1,2,-1,-1,-2,1,1,-2,-2,29700.0,6400.0,39000.0,5600.0,19100.0,13400.0,25100.0,16500.0,23300.0,3200.0,16400.0,8600.0,0
CLI_023895,402550,39,2,1,-2,1,-1,-1,4,-1,1,336400.0,48500.0,164500.0,9200.0,131000.0,25700.0,80100.0,9400.0,212000.0,108700.0,236600.0,9800.0,0
CLI_023896,221379,54,3,3,1,-1,4,4,2,1,-2,94000.0,2200.0,26600.0,2800.0,101300.0,60100.0,99900.0,12900.0,157600.0,70800.0,27300.0,15700.0,0
CLI_023897,296070,47,3,2,2,4,0,1,-1,-2,-2,129600.0,86700.0,113200.0,32000.0,139700.0,16100.0,92300.0,30700.0,115200.0,41600.0,132100.0,49000.0,0
CLI_023898,266433,37,1,2,1,2,4,4,0,3,-2,85800.0,26300.0,56800.0,7500.0,243600.0,111000.0,151400.0,11400.0,105500.0,22100.0,202800.0,96600.0,0
CLI_023899,258079,22,2,2,-2,2,-2,0,4,1,4,68100.0,25300.0,18300.0,2800.0,117100.0,58900.0,106100.0,46000.0,100800.0,46800.0,209200.0,96300.0,0
CLI_023900,224734,47,1,2,-2,4,-1,-1,-1,-2,1,84100.0,55000.0,78800.0,1700.0,32000.0,4400.0,66800.0,44300.0,76900.0,50600.0,144800.0,65200.0,0
CLI_023901,380275,46,2,1,1,0,-1,4,-1,-2,2,122200.0,17900.0,260800.0,19300.0,256300.0,41700.0,293300.0,106300.0,222900.0,38100.0,24600.0,4700.0,0
CLI_023902,428915,72,4,1,-1,1,0,4,1,4,3,125500.0,74500.0,238000.0,141800.0,108700.0,13200.0,291800.0,183900.0,65800.0,21800.0,277500.0,167700.0,1
CLI_023903,452904,65,4,1,-1,2,2,4,2,0,1,153700.0,20400.0,109000.0,59700.0,168200.0,62700.0,258300.0,77700.0,148200.0,56500.0,188900.0,35700.0,1
CLI_023904,227152,35,4,3,4,2,-1,-2,2,2,-2,84200.0,5700.0,64300.0,8300.0,164600.0,3500.0,149600.0,56400.0,143100.0,3700.0,118100.0,12600.0,1
CLI_023905,177046,27,1,1,0,1,3,-1,3,-1,3,25100.0,8300.0,102700.0,34400.0,124200.0,22500.0,24400.0,7000.0,133300.0,35700.0,113900.0,72600.0,0
CLI_023906,50587,64,3,2,2,2,4,2,4,2,3,28900.0,1400.0,11400.0,5300.0,13200.0,8000.0,38100.0,20300.0,34700.0,24000.0,11700.0,5900.0,1
CLI_023907,226935,47,2,3,1,4,3,1,1,3,1,143900.0,9500.0,18700.0,6700.0,75300.0,41100.0,148600.0,53600.0,67700.0,46600.0,77100.0,48300.0,1
CLI_023908,496177,23,2,2,2,2,-2,-1,4,1,3,47500.0,33100.0,97200.0,53800.0,302400.0,191200.0,210800.0,51600.0,447500.0,66800.0,264800.0,125500.0,1
CLI_023909,137523,62,4,3,0,4,4,-1,1,0,3,49600.0,25100.0,46200.0,7900.0,62400.0,4000.0,82100.0,37600.0,54800.0,300.0,72400.0,42400.0,1
CLI_023910,424041,39,4,1,0,4,-2,-1,4,2,0,214200.0,92900.0,305000.0,192000.0,306900.0,70800.0,325500.0,126000.0,242300.0,166500.0,57600.0,7900.0,0
CLI_023911,380745,30,3,2,4,2,2,1,3,2,4,29600.0,7700.0,200100.0,53100.0,72300.0,3800.0,202200.0,40600.0,328300.0,87800.0,244700.0,25000.0,1
CLI_023912,333421,57,4,3,1,2,2,1,4,-2,4,97200.0,12700.0,178300.0,103700.0,187600.0,66600.0,168300.0,90500.0,57400.0,11300.0,123700.0,81600.0,1
CLI_023913,286984,64,2,1,3,2,2,1,3,0,3,92000.0,46500.0,150400.0,67000.0,159700.0,20700.0,132300.0,54800.0,20100.0,6200.0,153300.0,97800.0,1
CLI_023914,380598,63,1,2,-2,-2,-1,-1,1,3,-2,150600.0,85800.0,166900.0,36200.0,233800.0,145100.0,123100.0,66600.0,121700.0,1900.0,138000.0,3300.0,0
CLI_023915,58221,36,4,3,0,2,3,4,-2,-2,4,2200.0,700.0,13200.0,2300.0,7000.0,1700.0,10400.0,2200.0,10300.0,900.0,35900.0,23700.0,1
CLI_023916,72813,53,1,2,-1,4,-2,3,4,3,2,42500.0,7900.0,40800.0,12000.0,25600.0,14100.0,9300.0,4000.0,14100.0,5200.0,9900.0,6800.0,1
CLI_023917,105897,46,2,3,-2,2,4,-2,-2,4,-1,69700.0,17000.0,22300.0,6700.0,34000.0,10900.0,56600.0,14500.0,18500.0,8600.0,62600.0,39800.0,0
CLI_023918,385298,68,4,2,4,0,2,-1,-2,-1,4,91900.0,51800.0,88100.0,43600.0,66900.0,19300.0,48800.0,2700.0,95200.0,15900.0,184000.0,2300.0,1
CLI_023919,221708,31,4,1,3,0,-2,4,-2,0,4,87500.0,38800.0,129400.0,28900.0,44400.0,22200.0,95300.0,41200.0,50000.0,18200.0,7100.0,4800.0,1
CLI_023920,111796,66,1,2,-1,-2,1,4,4,4,1,76000.0,17300.0,32500.0,9000.0,76600.0,50500.0,18800.0,3700.0,44900.0,19000.0,61100.0,33200.0,0
CLI_023921,31993,40,4,2,-1,2,-2,1,-1,4,2,13300.0,7200.0,4400.0,1300.0,6400.0,1400.0,10400.0,6000.0,20300.0,11200.0,13600.0,9400.0,0
CLI_023922,249598,54,3,3,1,2,0,3,1,3,-1,45400.0,17900.0,118500.0,4300.0,96100.0,40500.0,34900.0,5200.0,11400.0,1900.0,179000.0,69000.0,0
CLI_023923,205341,48,1,3,0,2,0,0,-2,4,0,20100.0,400.0,20000.0,2200.0,10400.0,6500.0,136500.0,18000.0,89700.0,39400.0,101000.0,50000.0,0
CLI_023924,97211,40,3,2,4,4,-2,1,-1,-2,4,20700.0,7800.0,23000.0,8900.0,37900.0,13100.0,39900.0,18500.0,30400.0,14900.0,32400.0,9600.0,1
